"Sweep (n)","APD","APD value (ms)","APD value (mV)"
130,"APD 20",5.3,29.8499979150017
130,"APD 50",22.4,-8.89999937834221
130,"APD 90",54.7,-60.3499957846014
131,"APD 20",5.2,29.8499979150017
131,"APD 50",22.5,-8.74999938881959
131,"APD 90",55.6,-60.3499957846014
132,"APD 20",5.3,29.7999979184941
132,"APD 50",22.2,-8.74999938881959
132,"APD 90",54.8,-60.2999957880939
133,"APD 20",5.4,29.7999979184941
133,"APD 50",22.8,-8.84999938183467
133,"APD 90",55.1,-60.3499957846014
134,"APD 20",5.1,29.8999979115092
134,"APD 50",22,-8.64999939580451
134,"APD 90",55,-60.2499957915863
