"Sweep (n)","APD","APD value (ms)","APD value (mV)"
10,"APD 20",0.5,34.8499975657557
10,"APD 50",3.8,-7.04999950756321
10,"APD 90",19.3,-60.499995774124
11,"APD 20",0.499999999999998,34.7999975692482
11,"APD 50",3.7,-6.89999951804059
11,"APD 90",19.2,-60.499995774124
12,"APD 20",0.6,33.1999976810069
12,"APD 50",3.7,-6.69999953201043
12,"APD 90",19.3,-60.5499957706316
13,"APD 20",0.499999999999998,34.6499975797256
13,"APD 50",3.7,-6.69999953201043
13,"APD 90",19.4,-60.3499957846014
14,"APD 20",0.499999999999998,35.9499974889216
14,"APD 50",3.6,-5.89999958788978
14,"APD 90",19.3,-60.2999957880939
