"Sweep (n)","APD","APD value (ms)","APD value (mV)"
144,"APD 20",0.9,29.2999979534187
144,"APD 50",3.9,-9.44999933992516
144,"APD 90",16.7,-59.9499958125411
145,"APD 20",0.899999999999999,28.8499979848509
145,"APD 50",3.9,-9.54999933294024
145,"APD 90",16.7,-60.0499958055562
146,"APD 20",1,27.6999980651774
146,"APD 50",3.9,-9.19999935738745
146,"APD 90",16.7,-60.0999958020637
147,"APD 20",0.899999999999999,28.8999979813584
147,"APD 50",3.9,-10.0999992945232
147,"APD 90",16.6,-60.0999958020637
148,"APD 20",0.9,28.2999980232679
148,"APD 50",3.9,-10.0999992945232
148,"APD 90",16.6,-60.0499958055562
