"Sweep (n)","APD","APD value (ms)","APD value (mV)"
41,"APD 20",3.2,31.6499977892731
41,"APD 50",12.2,-7.79999945517632
41,"APD 90",32,-60.5499957706316
42,"APD 20",3.2,31.7499977822882
42,"APD 50",12.3,-7.74999945866878
42,"APD 90",32.1,-60.4499957776165
43,"APD 20",3.2,31.449997803243
43,"APD 50",12.3,-7.74999945866878
43,"APD 90",32.4,-60.6499957636466
44,"APD 20",3.3,31.6499977892731
44,"APD 50",12.5,-7.8999994481914
44,"APD 90",32.4,-60.6499957636466
45,"APD 20",3.2,31.8499977753033
45,"APD 50",12.3,-7.69999946216124
45,"APD 90",32.4,-60.6999957601542
