"Sweep (n)","APD","APD value (ms)","APD value (mV)"
163,"APD 20",0.4,50.9999964376913
163,"APD 50",1.1,2.69999981140719
163,"APD 90",19.5,-57.3999959906565
164,"APD 20",0.5,43.5999969545753
164,"APD 50",1.1,2.94999979394489
164,"APD 90",19.5,-57.3999959906565
165,"APD 20",0.499999999999998,46.0999967799523
165,"APD 50",1.6,2.69999981140719
165,"APD 90",19.5,-57.5499959801791
166,"APD 20",0.5,44.9499968602789
166,"APD 50",1.6,2.59999981839211
166,"APD 90",19.4,-57.449995987164
167,"APD 20",0.5,43.849996937113
167,"APD 50",1.1,2.99999979045243
167,"APD 90",19.5,-57.4999959836716
