"Sweep (n)","APD","APD value (ms)","APD value (mV)"
118,"APD 20",0.999999999999998,27.6499980686699
118,"APD 50",5.4,-10.6999992526137
118,"APD 90",25.8,-61.2499957217371
119,"APD 20",1,27.3499980896247
119,"APD 50",5.3,-10.1999992875383
119,"APD 90",25.7,-61.2499957217371
120,"APD 20",1,27.0499981105794
120,"APD 50",5.3,-10.549999263091
120,"APD 90",25.7,-61.2999957182447
121,"APD 20",1,27.4499980826397
121,"APD 50",5.3,-10.1499992910307
121,"APD 90",25.7,-61.1999957252296
122,"APD 20",0.999999999999998,26.9999981140719
122,"APD 50",5.3,-10.7499992491212
122,"APD 90",25.6,-61.2499957217371
