"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
286,7.6,331.499976844998
287,7.6,325.499977264093
288,7.6,337.499976425903
289,7.7,318.999977718107
290,7.6,336.499976495752
