"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
24,19.3,333.999976670378
25,19.3,342.49997607666
26,19.3,336.99997646083
27,19.3,325.999977229171
28,19.3,324.99997729902
