"Sweep (n)","APD","APD value (ms)","APD value (mV)"
169,"APD 20",0.8,33.9999976251275
169,"APD 50",10.3,-10.3999992735684
169,"APD 90",41.6,-68.9499951838984
170,"APD 20",0.8,34.0999976181426
170,"APD 50",10.4,-10.549999263091
170,"APD 90",41.6,-68.8999951873908
171,"APD 20",0.8,33.9999976251275
171,"APD 50",10.4,-10.449999270076
171,"APD 90",41.7,-68.8999951873908
172,"APD 20",0.8,34.0499976216351
172,"APD 50",10.4,-10.4999992665835
172,"APD 90",41.5,-68.8999951873908
173,"APD 20",0.8,33.94999762862
173,"APD 50",10.2,-10.1999992875383
173,"APD 90",41,-68.9499951838984
174,"APD 20",0.8,34.1999976111577
174,"APD 50",10.3,-10.1999992875383
174,"APD 90",41.1,-68.8999951873908
175,"APD 20",0.8,34.3499976006803
175,"APD 50",10.3,-10.0499992980156
175,"APD 90",41,-68.9499951838984
176,"APD 20",0.8,34.2999976041728
176,"APD 50",10.4,-10.3999992735684
176,"APD 90",41.3,-68.9499951838984
177,"APD 20",0.8,34.0499976216351
177,"APD 50",10.4,-10.6499992561061
177,"APD 90",41.2,-68.9999951804059
178,"APD 20",0.8,34.0999976181426
178,"APD 50",10.4,-10.2999992805533
178,"APD 90",41.4,-68.9499951838984
