"Sweep (n)","APD","APD value (ms)","APD value (mV)"
303,"APD 20",1.9,32.3999977368862
303,"APD 50",13.5,-8.09999943422156
303,"APD 90",39.1,-61.8999956763352
304,"APD 20",1.8,32.7999977089466
304,"APD 50",13.3,-8.04999943771402
304,"APD 90",39,-61.9999956693502
305,"APD 20",1.9,32.2999977438712
305,"APD 50",13.3,-8.39999941326681
305,"APD 90",38.5,-62.0499956658578
306,"APD 20",1.9,32.0499977613335
306,"APD 50",13.2,-8.09999943422156
306,"APD 90",38.5,-62.1499956588729
307,"APD 20",2,31.9499977683184
307,"APD 50",13.5,-8.29999942025172
307,"APD 90",38.9,-62.1499956588729
308,"APD 20",2.1,31.5999977927656
308,"APD 50",13.5,-8.49999940628189
308,"APD 90",39,-62.1999956553804
309,"APD 20",2.1,31.2999978137204
309,"APD 50",13.6,-8.64999939580451
309,"APD 90",39,-62.2499956518879
310,"APD 20",2,31.3499978102279
310,"APD 50",13.1,-8.74999938881959
310,"APD 90",38.7,-62.1499956588729
311,"APD 20",2,31.6999977857807
311,"APD 50",13.3,-8.54999940278943
311,"APD 90",38.7,-62.0999956623653
312,"APD 20",2.1,31.4999977997505
312,"APD 50",13.5,-8.44999940977435
312,"APD 90",39.2,-62.1499956588729
