"Sweep (n)","APD","APD value (ms)","APD value (mV)"
181,"APD 20",1.9,27.6999980651774
181,"APD 50",10.9,-13.8999990290963
181,"APD 90",41.4,-69.8999951175416
182,"APD 20",1.8,28.3499980197755
182,"APD 50",11.1,-13.9499990256038
182,"APD 90",41.4,-69.7999951245265
183,"APD 20",1.9,27.9999980442227
183,"APD 50",11.2,-14.0499990186189
183,"APD 90",41.3,-69.9999951105567
184,"APD 20",1.9,27.8999980512076
184,"APD 50",11.1,-14.149999011634
184,"APD 90",41.5,-69.9999951105567
185,"APD 20",2,27.3999980861322
185,"APD 50",11.4,-14.249999004649
185,"APD 90",41.4,-70.0499951070642
186,"APD 20",1.9,27.6999980651774
186,"APD 50",11.1,-13.7999990360812
186,"APD 90",41.7,-69.9499951140492
187,"APD 20",1.9,27.6999980651774
187,"APD 50",11.3,-14.249999004649
187,"APD 90",42.3,-69.8999951175416
188,"APD 20",1.9,27.7999980581925
188,"APD 50",11.2,-14.149999011634
188,"APD 90",42.5,-69.8999951175416
189,"APD 20",1.9,27.7999980581925
189,"APD 50",11.3,-14.0999990151264
189,"APD 90",42.4,-69.8999951175416
190,"APD 20",1.9,27.6499980686699
190,"APD 50",11.3,-14.149999011634
190,"APD 90",42.2,-69.8499951210341
