"Sweep (n)","APD","APD value (ms)","APD value (mV)"
323,"APD 20",0.4,33.5499976565597
323,"APD 50",3.4,-4.99999965075405
323,"APD 90",30.8,-53.5499962595759
324,"APD 20",0.4,32.5999977229164
324,"APD 50",3.4,-5.04999964726159
324,"APD 90",31.4,-53.5499962595759
325,"APD 20",0.4,32.2999977438712
325,"APD 50",3.3,-4.74999966821635
325,"APD 90",31,-53.3999962700533
326,"APD 20",0.500000000000001,29.8499979150017
326,"APD 50",3.5,-5.49999961582946
326,"APD 90",31.1,-53.3999962700533
327,"APD 20",0.500000000000001,29.7999979184941
327,"APD 50",3.5,-5.2999996297993
327,"APD 90",31.1,-53.3999962700533
328,"APD 20",0.500000000000001,30.5999978626148
328,"APD 50",3.5,-5.34999962630684
328,"APD 90",31.5,-53.5499962595759
329,"APD 20",0.4,35.0999975482934
329,"APD 50",3.4,-4.59999967869373
329,"APD 90",31.2,-53.4499962665608
330,"APD 20",0.500000000000001,31.4999977997505
330,"APD 50",3.5,-5.09999964376913
330,"APD 90",31,-53.3499962735457
331,"APD 20",0.500000000000001,31.0499978311827
331,"APD 50",3.5,-5.34999962630684
331,"APD 90",31.2,-53.2499962805306
332,"APD 20",0.500000000000001,30.4499978730922
332,"APD 50",3.5,-5.34999962630684
332,"APD 90",31.2,-53.3999962700533
