"Sweep (n)","RR (ms)"
362,261.300000000003
363,248.350000000006
364,250.849999999991
365,264.650000000009
366,267.099999999991
367,252.75
368,266.600000000006
369,263.649999999994
370,292.100000000006
371,244
372,255.199999999997
373,256.150000000009
374,270.5
375,260
376,259.799999999988
377,259.800000000003
378,254.850000000006
379,255.050000000003
380,262.25
381,254.649999999994
382,256.25
383,268
384,254.300000000003
385,271.25
386,263.800000000003
387,259
388,265.75
389,267.75
390,258.049999999988
391,264.600000000006
392,273.100000000006
393,271.399999999994
394,255.649999999994
395,274.050000000003
396,257.300000000003
397,261.949999999997
398,282.5
399,273.150000000009
400,262.599999999991
401,268.550000000003
402,265.5
403,253.300000000003
404,276.449999999997
405,269.350000000006
406,266.099999999991
407,275.650000000009
408,272.149999999994
409,275.350000000006
410,263.949999999997
411,262.949999999997
412,265.649999999994
413,284.450000000012
414,263.899999999994
415,270
416,278.899999999994
417,262
418,264.650000000009
419,272.699999999997
420,256.300000000003
421,267.800000000003
422,265.399999999994
423,259.449999999997
424,252.400000000009
425,287.049999999988
426,265.650000000009
427,276.599999999991
428,261.200000000012
429,275.299999999988
430,265.450000000012
431,237.899999999994
432,322.949999999997
433,297.300000000003
434,248.75
435,272.100000000006
436,249.649999999994
437,244.199999999997
438,260.800000000003
439,265.800000000003
440,239.199999999997
441,231.149999999994
442,269.400000000009
443,292
444,233.099999999991
445,250.900000000009
