"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18703009",-77.7239945710416,23.1599983822928,100.883992953334,0.999999930150815,-9.99999930150816,1.18558236978944,34.78,72.77,122.48
"18703013",-69.8449951213833,54.0599962239528,123.904991345336,174.799987790362,-21.3999985052272,1.31050456779907,15.22,51.18,83.19
"18703017",-73.8462292169004,25.249998236308,99.0962274532083,138.599990318903,-11.3999992037193,0.240416305603427,2.19,6.36,22.67
"18703020",-77.7782445672523,56.7049960392017,134.483240606454,331.999976810067,-24.4999982886949,1.3930003589375,8.68,44.34,83.65
"18703025",-75.6069947189123,65.4699954269735,141.076990145886,296.149979314163,-60.6999957601535,0.671751442127221,0.62,9.83,38.25
"18703029",-76.5992446496044,26.9349981186121,103.534242768217,186.749986955664,-18.3499987182674,0.318198051533947,1.57,5.84,27.42
"18703033",-76.4157446624218,61.6949956906542,138.110740353076,330.199976935799,-38.1499973352535,1.00173460668094,2.19,20.28,49.84
"18703037",-77.9562445548191,52.5599963287266,130.516240883546,333.549976701804,-23.1999983794989,1.58863323506578,5.1,39.8,88.8
"18704003",-73.4517448694548,53.7899962428121,127.241741112267,193.849986459735,-50.2999964865857,0.95930819980975,0.64,11.52,55.12
"18704007",-76.9739946234285,65.11499545177,142.088990075198,290.149979733259,-58.7999958928671,0.997020561473032,0.63,12.05,41.49
"18704012",-75.3414947374573,55.1299961492142,130.471490886671,340.999976181424,-38.1999973317607,0.400693842672378,0.9,7.51,28.23
"18704016",-70.7302450595493,55.6799961107971,126.410241170346,262.699981650617,-24.6999982747249,26.0050303894373,10.16,41.94,98
"18704019",-77.2627446032595,52.0649963633019,129.327740966561,386.149973027734,-12.6999991129153,0.426621091315883,4.31,14.55,34.07
"18704023",-69.660745134253,59.7149958289556,129.375740963209,375.89997374369,-19.746873620697,0.259272486435068,2.09,9.45,26.46
"18710001",-75.3944947337553,52.9699963000884,128.364491033844,239.549983267627,-46.9999967170878,3.50017856687341,0.74,8.51,67.72
"18710003",-70.538995072908,49.5399965396711,120.078991612579,279.699980463183,-13.5499990535435,1.47313912747197,2.53,13.61,68.44
"18710007",-77.1274946127066,36.8399974267559,113.967492039462,155.549989134959,-41.149997125706,1.53206469257085,0.75,9.12,62.23
"18710010",-80.7077443626291,48.2549966294273,128.962740992056,361.449974753006,-24.4999982886949,1.10308657865101,1.63,13.39,55.59
"18710015",-73.4674948683546,67.4899952858782,140.957490154233,295.799979338605,-53.9999962281439,1.57449109944205,0.7,14.8,58.72
"18710018",-64.7334954784175,65.9799953913505,130.713490869768,267.249981332805,-42.6999970174397,0.527973063285956,0.790000000000001,5.88,31.73
"18710022",-78.6334788825148,39.3749972496881,118.008476132203,251.449982436422,-27.5499980756546,0.553900311929463,1.22,9.16,39.81
"18710027",-81.4914943078848,44.6999968777412,126.191491185626,359.69997487525,-18.4999987077902,1.30107647738325,4.13,30.94,60.04
"18710032",-82.3552442475525,45.2499968393242,127.605241086877,371.399974058012,-17.2499987951015,0.494974746830583,3.19,16.34,36.35
