"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
464,8.2,395.499972374647
465,8.2,435.499969580679
466,8.2,414.499971047512
467,8.3,395.49997237464
468,8.3,454.999968218612
