"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
1,"APD 20",128.8,22.3999012798118,775.6
1,"APD 50",202.05,-7.14111294206534,848.85
1,"APD 90",280.95,-46.5087868534512,927.75
2,"APD 20",122.3,23.0102528133216,1357.25
2,"APD 50",196.45,-6.53076140855548,1431.4
2,"APD 90",275.7,-45.8374001665903,1510.65
3,"APD 20",128.65,22.6440418932157,1960.95
3,"APD 50",203.8,-6.77490202195942,2036.1
3,"APD 90",284.1,-46.0815407799943,2116.4
4,"APD 20",123.3,23.3154285800766,2562.2
4,"APD 50",201.3,-6.34765594850252,2640.2
4,"APD 90",285.8,-45.7763650132393,2724.7
5,"APD 20",123.4,23.1323231200236,3151.85
5,"APD 50",205.45,-6.46972625520449,3233.9
5,"APD 90",289.7,-45.7763650132393,3318.15
6,"APD 20",121.85,23.2543934267256,3747.25
6,"APD 50",197.15,-6.16455048844956,3822.55
6,"APD 90",280.4,-45.5322243998354,3905.8
7,"APD 20",124.1,23.8037098068845,4334.75
7,"APD 50",207.4,-5.85937472169463,4418.05
7,"APD 90",295,-45.4101540931334,4505.65
8,"APD 20",121.650000000001,23.3154285800766,4938.95
8,"APD 50",199.200000000001,-6.22558564180055,5016.5
8,"APD 90",284.400000000001,-45.5322243998354,5101.7
9,"APD 20",123.4,23.3764637334276,5533.35
9,"APD 50",201.5,-5.79833956834365,5611.45
9,"APD 90",287.049999999999,-44.6777322529216,5697
10,"APD 20",124.900000000001,23.3154285800766,6136.4
10,"APD 50",203.450000000001,-6.04248018174759,6214.95
10,"APD 90",292.950000000001,-45.0439431730275,6304.45
11,"APD 20",118.5,23.3154285800766,6736.5
11,"APD 50",195,-5.98144502839661,6813
11,"APD 90",276.700000000001,-44.9218728663255,6894.7
12,"APD 20",125.65,23.9868152669374,7339.35
12,"APD 50",206.799999999999,-5.43212864823773,7420.5
12,"APD 90",293.2,-44.7998025596236,7506.9
13,"APD 20",136.45,24.1699207269904,7965.25
13,"APD 50",214.45,-5.61523410829069,8043.25
13,"APD 90",301.75,-45.1660134797295,8130.55
14,"APD 20",116.15,23.6816395001825,8566.05
14,"APD 50",197.35,-5.73730441499266,8647.25
14,"APD 90",287.299999999999,-44.6777322529216,8737.2
15,"APD 20",117.25,23.8037098068845,9185.15
15,"APD 50",194.199999999999,-5.49316380158872,9262.1
15,"APD 90",273.6,-44.5556619462196,9341.5
16,"APD 20",112.300000000001,22.9492176599707,9773.4
16,"APD 50",185.1,-6.16455048844956,9846.2
16,"APD 90",271.800000000001,-44.9829080196765,9932.9
17,"APD 20",115.950000000001,23.9257801135864,10406.55
17,"APD 50",193.1,-5.43212864823773,10483.7
17,"APD 90",279.900000000001,-44.4946267928686,10570.5
18,"APD 20",126.349999999999,24.1699207269904,11014.75
18,"APD 50",206.049999999999,-5.31005834153576,11094.45
18,"APD 90",292.549999999999,-44.6166970995706,11180.95
19,"APD 20",127.849999999999,23.0712879666726,11627
19,"APD 50",211.849999999999,-6.04248018174759,11711
19,"APD 90",295.349999999999,-44.8608377129745,11794.5
20,"APD 20",116.300000000001,23.8037098068845,12234.55
20,"APD 50",196.300000000001,-5.67626926164168,12314.55
20,"APD 90",285.200000000001,-44.9829080196765,12403.45
21,"APD 20",116.549999999999,23.9257801135864,12845.95
21,"APD 50",190.9,-5.49316380158872,12920.3
21,"APD 90",278.799999999999,-44.5556619462196,13008.2
22,"APD 20",114.049999999999,23.8647449602354,13445.5
22,"APD 50",190.950000000001,-5.1269528814828,13522.4
22,"APD 90",274.85,-43.9453104127098,13606.3
23,"APD 20",111.200000000001,23.0712879666726,14036.7
23,"APD 50",187.150000000001,-5.79833956834365,14112.65
23,"APD 90",273.550000000001,-44.4946267928686,14199.05
24,"APD 20",114.6,23.6816395001825,14658.55
24,"APD 50",189.4,-5.24902318818478,14733.35
24,"APD 90",274.5,-43.9453104127098,14818.45
25,"APD 20",114.800000000001,23.6816395001825,15258.4
25,"APD 50",190.5,-5.31005834153576,15334.1
25,"APD 90",275.549999999999,-44.0673807194117,15419.15
26,"APD 20",114.85,23.8037098068845,15877.45
26,"APD 50",188.75,-5.18798803483379,15951.35
26,"APD 90",274.950000000001,-43.7622049526568,16037.55
27,"APD 20",123.25,23.9257801135864,16507.3
27,"APD 50",199.399999999998,-4.94384742142985,16583.45
27,"APD 90",281.399999999998,-43.2739237258489,16665.45
28,"APD 20",125,24.1088855736394,17134.95
28,"APD 50",201.25,-5.18798803483379,17211.2
28,"APD 90",287.150000000001,-44.1284158727627,17297.1
29,"APD 20",127.450000000001,23.6816395001825,17757.25
29,"APD 50",204.25,-5.43212864823773,17834.05
29,"APD 90",287.649999999998,-44.3115213328157,17917.45
30,"APD 20",145,24.4140613403943,18401.7
30,"APD 50",237.600000000002,-4.94384742142985,18494.3
30,"APD 90",330.650000000001,-44.0063455660607,18587.35
31,"APD 20",176.350000000002,24.2309558803414,19221
31,"APD 50",276.850000000002,-6.16455048844956,19321.5
31,"APD 90",371.850000000002,-46.5698220068021,19416.5
32,"APD 20",135.75,22.8881825066197,19902.05
32,"APD 50",213.049999999999,-6.28662079515153,19979.35
32,"APD 90",305.149999999998,-45.3491189397824,20071.45
33,"APD 20",123.449999999997,24.2309558803414,20530.95
33,"APD 50",209.349999999999,-4.6997068080259,20616.85
33,"APD 90",304.099999999999,-43.2739237258489,20711.6
34,"APD 20",121.099999999999,23.5595691934805,21174.4
34,"APD 50",197.099999999999,-5.31005834153576,21250.4
34,"APD 90",284.399999999998,-43.5180643392529,21337.7
