"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
159,12.4,348.999975622628
160,12.5,327.999977089473
161,12.6,336.999976460824
162,12.4,354.999975203533
163,12.3,356.999975063841
