"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
407,7.8,253.999982258304
408,7.8,254.999982188455
409,7.8,240.999983166344
410,7.8,255.499982153531
411,7.8,251.999982398003
412,7.8,255.499982153531
413,7.9,244.999982886949
414,7.8,256.999982048757
415,7.8,247.499982712324
416,7.8,251.999982398003
