"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
1,"APD 20",42.65,13.3056634305149,604.35
1,"APD 50",79.85,-12.2680658235481,641.55
1,"APD 90",132.5,-46.2646462400472,694.2
2,"APD 20",42.4499999999999,15.5029289511504,1036.4
2,"APD 50",79.0500000000001,-9.4604487694028,1073
2,"APD 90",125.8,-42.785642499041,1119.75
3,"APD 20",37,12.817382203707,1339.3
3,"APD 50",73.3499999999999,-11.8408197500912,1375.65
3,"APD 90",143.55,-44.4335916395176,1445.85
4,"APD 20",50.05,18.7377920787526,2056.2
4,"APD 50",89.1499999999999,-7.01904263536336,2095.3
4,"APD 90",131.7,-41.3818339719684,2137.85
5,"APD 20",52.9000000000001,17.8222647784878,2492.05
5,"APD 50",96.8500000000004,-9.76562453615772,2536
5,"APD 90",150.3,-46.3256813933982,2589.45
6,"APD 20",57.75,18.4326163119977,3307.2
6,"APD 50",101.7,-9.33837846270082,3351.15
6,"APD 90",153.15,-46.4477517001002,3402.6
7,"APD 20",52.5499999999997,18.0664053918918,3774.75
7,"APD 50",97.8499999999999,-9.70458938280674,3820.05
7,"APD 90",150.45,-46.8139626202061,3872.65
8,"APD 20",53.8999999999996,19.2260733055605,4222.4
8,"APD 50",97.7999999999993,-8.1787105490321,4266.3
8,"APD 90",148.799999999999,-44.7387674062726,4317.3
9,"APD 20",49.8999999999996,17.5781241650839,4636.1
9,"APD 50",91.1499999999996,-9.82665968950871,4677.35
9,"APD 90",147.4,-46.3256813933982,4733.6
10,"APD 20",51.2999999999993,16.5405265581171,5112.3
10,"APD 50",90.0999999999995,-9.70458938280674,5151.1
10,"APD 90",138.45,-44.3725564861667,5199.45
11,"APD 20",49.8000000000002,16.3574210980642,5641.3
11,"APD 50",89,-9.76562453615772,5680.5
11,"APD 90",136.950000000001,-44.3115213328157,5728.45
12,"APD 20",51.3999999999996,15.9912101779583,6207.6
12,"APD 50",90.9499999999998,-10.1928706096146,6247.15
12,"APD 90",142.75,-45.2270486330805,6298.95
13,"APD 20",51.0500000000002,17.211913244978,6714.85
13,"APD 50",90.8500000000004,-8.85009723589294,6754.65
13,"APD 90",143,-43.3959940325509,6806.8
14,"APD 20",52.1999999999998,16.9067374782231,7270.6
14,"APD 50",92.3000000000002,-9.09423784929688,7310.7
14,"APD 90",146.15,-43.8232401060078,7364.55
15,"APD 20",41.6499999999996,14.1601555774287,7749.05
15,"APD 50",78.5999999999995,-10.0708003029127,7786
15,"APD 90",132.099999999999,-42.2363261188822,7839.5
16,"APD 20",42.8500000000004,14.4042961908326,8354.45
16,"APD 50",79.75,-9.39941361605181,8391.35
16,"APD 90",128.150000000001,-40.9545878985114,8439.75
17,"APD 20",42,12.6342767436541,9083.5
17,"APD 50",75.5499999999993,-10.6811518364225,9117.05
17,"APD 90",129.65,-41.8090800454253,9171.15
18,"APD 20",41.2999999999993,13.2446282771639,9614.05
18,"APD 50",77.75,-9.88769484285969,9650.5
18,"APD 90",127.199999999999,-40.7714824384585,9699.95
19,"APD 20",43.5,13.6108391972698,10140
19,"APD 50",78.3499999999985,-9.82665968950871,10174.85
19,"APD 90",127.299999999999,-41.1376933585644,10223.8
20,"APD 20",40.1499999999996,11.6577142900383,10712.95
20,"APD 50",75.25,-11.2304682165814,10748.05
20,"APD 90",129.950000000001,-41.7480448920743,10802.75
21,"APD 20",43.6000000000004,14.2822258841307,11228.05
21,"APD 50",80.5,-9.21630815599885,11264.95
21,"APD 90",132.4,-40.8935527451605,11316.85
22,"APD 20",41.3999999999996,12.695311897005,11897.8
22,"APD 50",77,-10.4370112230186,11933.4
22,"APD 90",125.9,-41.1376933585644,11982.3
23,"APD 20",46.8999999999996,15.5639641045014,12512.35
23,"APD 50",84.2000000000007,-8.91113238924392,12549.65
23,"APD 90",133.25,-41.3207988186174,12598.7
24,"APD 20",59.25,15.8691398712563,13493.2
24,"APD 50",104.799999999999,-9.09423784929688,13538.75
24,"APD 90",160.200000000001,-42.2363261188822,13594.15
25,"APD 20",51.9499999999989,15.0756828776935,14093.25
25,"APD 50",92.4499999999989,-9.76562453615772,14133.75
25,"APD 90",147.4,-42.907712805743,14188.7
26,"APD 20",45.5,13.3056634305149,14601.75
26,"APD 50",82.8000000000011,-10.4370112230186,14639.05
26,"APD 90",135.200000000001,-42.1142558121802,14691.45
27,"APD 20",44.8500000000004,13.4277337372169,15124.65
27,"APD 50",82.3999999999996,-10.2539057629656,15162.2
27,"APD 90",135,-41.8090800454253,15214.8
28,"APD 20",42.3500000000004,11.3525385232834,15888.6
28,"APD 50",77.25,-11.2304682165814,15923.5
28,"APD 90",129.800000000001,-41.5039042786703,15976.05
29,"APD 20",46.1499999999978,14.8315422642895,16544.95
29,"APD 50",83.5,-9.15527300264787,16582.3
29,"APD 90",132.149999999998,-41.0156230518624,16630.95
30,"APD 20",52.1999999999971,16.4184562514152,17125.2
30,"APD 50",93.0499999999993,-8.48388631578702,17166.05
30,"APD 90",145.399999999998,-41.7480448920743,17218.4
31,"APD 20",53.9500000000007,17.028807784925,17632.5
31,"APD 50",94.3499999999985,-8.11767539568111,17672.9
31,"APD 90",148.700000000001,-41.7480448920743,17727.25
32,"APD 20",58.3500000000022,18.0053702385408,18447.05
32,"APD 50",99.9000000000015,-7.14111294206534,18488.6
32,"APD 90",148.200000000001,-40.7104472851075,18536.9
33,"APD 20",59.3500000000022,18.4326163119977,18889.5
33,"APD 50",102.600000000002,-7.93456993562815,18932.75
33,"APD 90",155.799999999999,-43.090818265796,18985.95
