"Sweep (n)","APD","APD value (ms)","APD value (mV)"
72,"APD 20",4.7,26.2499981664588
72,"APD 50",17.2,-11.2499992141966
72,"APD 90",47.5,-61.6499956937975
73,"APD 20",4.6,26.3499981594738
73,"APD 50",17.2,-11.3499992072117
73,"APD 90",47.6,-61.7499956868125
74,"APD 20",4.4,26.4999981489965
74,"APD 50",16.5,-11.2499992141966
74,"APD 90",47.7,-61.7499956868125
75,"APD 20",4.5,26.6499981385191
75,"APD 50",16.6,-11.1499992211815
75,"APD 90",48.2,-61.7499956868125
76,"APD 20",4.4,26.549998145504
76,"APD 50",16.2,-11.2999992107042
76,"APD 90",48.2,-61.7499956868125
