"Sweep (n)","APD","APD value (ms)","APD value (mV)"
83,"APD 20",3.9,35.8499974959065
83,"APD 50",26.2,-5.09999964376913
83,"APD 90",63,-59.5999958369883
84,"APD 20",4.5,34.9499975587708
84,"APD 50",27.2,-5.64999960535208
84,"APD 90",63.1,-59.6499958334958
85,"APD 20",4.2,35.2999975343236
85,"APD 50",27.5,-5.49999961582946
85,"APD 90",63.6,-59.5999958369883
86,"APD 20",4.2,35.3999975273387
86,"APD 50",26.7,-5.34999962630684
86,"APD 90",62.8,-59.6499958334958
87,"APD 20",3.7,36.0499974819367
87,"APD 50",26.8,-4.84999966123143
87,"APD 90",62.7,-59.5499958404807
