"Sweep (n)","APD","APD value (ms)","APD value (mV)"
4,"APD 20",1.1,32.8499977054541
4,"APD 50",5.1,-8.29999942025172
4,"APD 90",31.4,-63.2999955785463
5,"APD 20",0.999999999999996,34.599997583218
5,"APD 50",5,-7.8999994481914
5,"APD 90",31.4,-63.2999955785463
6,"APD 20",1.1,32.9999976949767
6,"APD 50",5.1,-8.34999941675927
6,"APD 90",31.1,-63.4999955645765
7,"APD 20",1.1,32.9999976949767
7,"APD 50",5,-8.1499994307291
7,"APD 90",31.1,-63.5999955575915
8,"APD 20",1.1,33.0499976914843
8,"APD 50",5.1,-8.29999942025172
8,"APD 90",30.9,-63.6999955506066
