"Sweep (n)","APA (mV)"
416,98.5870291547717
417,95.376580163259
418,95.968621136979
419,94.1528253670645
420,96.7956474456292
421,93.9361505777133
422,96.3592461093304
423,95.4193047696099
424,95.65429010454
425,96.7986992032257
426,95.7641533780138
427,96.8170097488046
428,97.824089755648
429,95.0591973732235
430,90.2984555226913
431,87.5701842314247
432,89.5782407299184
433,90.8019955261129
434,89.1265806056372
435,93.8079767586605
436,95.0714044036095
437,91.1987240136573
438,92.92907057087
439,90.9942562546921
440,87.4633727155474
441,85.8886657957559
442,82.6660097738572
443,87.3107848357226
