"Sweep (n)","APA (mV)"
133,99.3743826146675
134,99.2187429772462
135,99.6154714647906
136,99.371330857071
137,98.4863211540874
138,99.2126394620532
139,100.079338619458
140,99.8992849212646
141,99.1058279461759
142,99.020378733474
143,98.403923698982
144,97.2228935091385
145,97.9858329082622
146,97.5799491479284
147,97.4029472073317
148,99.6520925559485
149,101.119987959863
150,100.674431350774
151,99.9298024972295
152,95.0988702219779
153,97.6318290270688
154,98.7396170345965
155,96.5179375043481
156,97.4517753288756
157,95.7946709539788
158,97.2625663578929
159,93.7499933643271
160,95.364373132873
161,94.5892267033633
162,95.0897149491884
163,98.120110242508
164,95.5688408918382
165,97.509758723209
166,95.7366875596454
167,95.7946709539788
168,93.6675959092218
169,95.9228447730316
170,93.527215059783
171,95.1934747074693
172,94.9523858573462
173,93.2678156640809
174,95.8526543483122
175,95.3552178600835
176,96.6400078082079
177,94.0002374872397
178,95.4162530120134
179,94.9920587061006
180,96.4294365340498
181,94.5739679153808
182,91.9280940792196
183,96.0388115616984
184,94.5007257330649
185,91.9708186855705
186,93.7927179706781
187,92.9443293588524
188,94.5281915514334
189,96.5118339891551
190,96.7590263544712
191,95.3002862233466
192,92.602532508045
193,96.5576103531025
194,96.7681816272607
195,97.4609306016651
196,96.2249687750846
197,96.0906914408388
198,97.3052909642438
199,96.1425713199792
200,97.1801689027875
201,97.6165702390863
202,96.1639336231547
203,96.1944511991196
204,96.2432793206636
205,97.5463798143669
206,95.5902031950136
207,94.7997979775214
208,95.8007744691718
209,98.0438163025956
210,97.3327567826123
211,95.9289482882246
212,95.5322198006802
213,94.5709161577843
214,95.7519463476279
215,95.3185967689256
216,93.5913019693094
217,92.0837337166408
218,94.2260675493804
219,94.9829034333111
220,94.6960382192406
221,95.2209405258377
222,93.1121760266597
223,96.4996269587691
224,98.1994559400169
225,99.2004324316672
226,99.1607595829128
227,97.9980399386482
228,99.026482248667
229,99.0966726733864
230,98.8342215200878
231,99.2858816443691
232,97.6165702390863
233,98.7823416409474
234,98.5351492756313
235,97.9095389683498
236,95.3491143448905
237,95.7885674387858
238,95.8770684090842
239,95.968621136979
240,95.2667168897852
241,96.5484550803131
242,94.2779474285208
243,94.2779474285208
244,95.7427910748384
245,94.9767999181181
246,95.666497134926
247,95.5688408918382
248,94.7112970072231
249,92.5414973561151
250,91.5710384404297
251,92.9138117828875
252,96.2341240478741
