"Sweep (n)","APA (mV)"
367,91.9769222007635
368,93.3410578463968
369,94.9127130085917
370,93.6584406364323
371,93.3746271799582
372,94.5129327634509
373,95.1385430707324
374,93.545525605362
375,93.2983332400458
376,93.5363703325725
377,94.9706964029251
378,91.4123470454119
379,94.5434503394158
380,95.3063897385396
381,93.7133722731692
382,94.4122247627665
383,94.5953302185562
384,92.2912532332025
385,94.9218682813812
386,95.2361993138202
387,96.0601738648739
388,94.3969659747841
389,95.5718926494346
390,95.2423028290132
391,95.4589776183643
392,96.0937431984353
393,94.7845391895389
394,95.6207207709786
395,94.1284113062925
396,95.339959072101
397,95.8160332571542
398,92.9687434196244
399,93.0236750563613
400,94.5556573698018
401,94.2932062165032
402,94.2047052462049
403,94.4366388235385
404,95.0134210092761
405,93.6859064548007
406,94.3115167620822
407,95.974724652172
408,95.9899834401545
409,94.9188165237847
410,94.0154962752222
411,92.9321223284664
412,93.9819269416607
413,94.155877124661
414,93.5241633021865
415,93.484490453432
416,94.2413263373628
417,95.7031182260839
418,95.2392510714167
419,93.8903742137659
420,94.0673761543626
421,94.161980639854
422,95.7427910748384
423,93.6645441516253
424,93.527215059783
425,91.2322933472187
426,89.7308286097432
427,88.8488706643561
428,87.6220641105651
429,85.22338263972
430,83.5357606888583
431,86.8652282266343
432,89.6820004881993
433,93.5699396661339
434,93.1915217241685
435,92.9992609955894
436,95.3002862233466
437,94.76622864396
438,93.7469416067306
439,95.5871514374171
440,95.1751641618903
441,95.2178887682412
442,95.1629571315043
443,93.81713203145
444,95.2178887682412
445,94.4305353083455
446,94.8089532503109
447,93.7225275459587
448,93.5058527566075
449,92.0837337166409
450,93.4143000287127
451,92.886345964519
452,94.155877124661
453,95.6634453773295
454,93.7713556675026
455,94.0277033056082
456,94.3176202772752
457,94.1772394278364
458,95.3857354360485
459,94.5892267033633
460,100.988762383213
461,91.2963802567451
462,92.4957209921677
463,92.9016047525015
464,93.8659601529939
465,93.847649607415
466,94.6197442793282
467,94.0887384575381
468,93.3868342103442
469,94.0063410024327
470,94.2138605189944
471,94.7906427047319
472,94.107049003117
473,93.5699396661339
474,93.194573481765
475,92.7032405087293
476,94.7906427047319
477,95.4101494968204
478,95.1873711922763
479,93.9788751840643
480,94.9645928877322
481,93.4814386958356
482,94.4061212475736
483,93.7316828187482
484,94.3786554292051
485,94.4152765203631
486,94.7509698559775
487,93.496697483818
488,94.5648126425913
489,95.0836114339955
490,94.1986017310119
491,95.2209405258377
492,94.5770196729773
493,94.9737481605216
494,94.2993097316962
495,94.445794096328
496,94.5861749457668
497,93.2678156640809
498,94.6533136128897
499,95.7763604083998
500,92.8008967518172
501,93.5180597869935
502,93.9025812441519
503,93.798821485871
504,93.5851984541164
505,95.6695488925225
506,94.3756036716086
507,95.1141290099604
508,96.295159199804
509,96.5270927771376
510,95.8923271970666
511,95.3369073145045
512,93.9666681536783
513,95.2270440410307
514,96.2280205326811
515,95.684807680505
516,94.8669366446443
517,95.65429010454
518,95.050042100434
519,95.3002862233466
520,94.0978937303276
521,95.5078057399083
522,95.8404473179262
523,96.6613701113834
524,96.3684013821199
525,97.5830009055249
526,96.9879081742083
527,97.9034354531568
528,95.7275322868559
529,95.050042100434
530,94.7906427047319
531,93.8140802738535
532,94.3542413684331
533,94.8089532503109
534,95.4681328911538
535,96.0479668344879
536,95.6115654981891
537,95.333855556908
538,95.9106377426456
539,95.5413750734697
540,95.7641533780138
541,95.1660088891008
542,96.5576103531025
543,95.8343438027332
544,95.352166102487
545,97.3113944794368
546,97.811882725262
547,97.0245292653663
548,97.9492118171043
549,95.4498223455748
550,98.8311697624913
551,99.0722586126144
552,98.410027214175
553,98.4252860021575
554,97.9125907259463
555,98.6419607915086
556,97.8820731499814
557,97.6318290270688
558,96.6278007778219
559,98.2391287887713
560,98.8555838232633
561,97.5616386023494
562,97.9125907259463
563,98.138420788087
564,98.8799978840353
565,98.3306815166661
566,99.0234304910705
567,98.7670828529649
568,99.1424490373338
569,99.7589040718258
