"Sweep (n)","APD","APD value (ms)","APD value (mV)"
140,"APD 20",1.2,27.3499980896247
140,"APD 50",6.7,-10.6499992561061
140,"APD 90",37.6,-62.0499956658578
141,"APD 20",1.1,28.8499979848509
141,"APD 50",6.7,-10.549999263091
141,"APD 90",37.5,-62.0999956623653
142,"APD 20",1.2,27.4499980826397
142,"APD 50",6.7,-10.8499992421363
142,"APD 90",37.6,-62.0499956658578
143,"APD 20",1.1,28.7499979918358
143,"APD 50",6.5,-10.3499992770609
143,"APD 90",37.4,-61.9999956693502
144,"APD 20",1.1,28.5499980058056
144,"APD 50",6.6,-10.3499992770609
144,"APD 90",37.4,-62.0499956658578
