"Sweep (n)","APD","APD value (ms)","APD value (mV)"
83,"APD 20",0.4,43.9999969266357
83,"APD 50",3.6,-1.19999991618097
83,"APD 90",33.6,-62.4999956344256
84,"APD 20",0.5,40.3999971780927
84,"APD 50",3.7,-1.49999989522622
84,"APD 90",33,-62.4499956379181
85,"APD 20",0.5,41.999997066334
85,"APD 50",3.7,-1.79999987427146
85,"APD 90",33,-62.3999956414106
86,"APD 20",0.4,43.2499969790225
86,"APD 50",3.7,-1.74999987776392
86,"APD 90",33.2,-62.3999956414106
87,"APD 20",0.4,43.6999969475904
87,"APD 50",3.7,-1.849999870779
87,"APD 90",33.1,-62.5999956274407
