"Sweep (n)","APD","APD value (ms)","APD value (mV)"
79,"APD 20",0.6,48.9499965808822
79,"APD 50",11.1,2.79999980442227
79,"APD 90",41.8,-56.9999960185962
80,"APD 20",0.6,49.39999654945
80,"APD 50",11.1,3.09999978346751
80,"APD 90",41.7,-56.9999960185962
81,"APD 20",0.6,50.049996504048
81,"APD 50",11,3.14999977997505
81,"APD 90",41.7,-56.9999960185962
82,"APD 20",0.6,49.8499965180179
82,"APD 50",11,3.04999978695997
82,"APD 90",41.5,-56.8499960290736
83,"APD 20",0.699999999999999,45.699996807892
83,"APD 50",10.9,2.94999979394489
83,"APD 90",41.4,-57.0999960116113
