"Sweep (n)","APD","APD value (ms)","APD value (mV)"
120,"APD 20",0.5,32.3499977403787
120,"APD 50",4,-14.5499989836943
120,"APD 90",20,-73.8999948381449
121,"APD 20",0.499999999999998,33.4499976635446
121,"APD 50",3.9,-13.5499990535435
121,"APD 90",20,-73.7999948451298
122,"APD 20",0.5,33.1499976844994
122,"APD 50",4,-14.2999990011566
122,"APD 90",20,-73.8499948416373
123,"APD 20",0.6,29.4499979429414
123,"APD 50",4,-14.249999004649
123,"APD 90",20.1,-73.8999948381449
124,"APD 20",0.6,29.2999979534187
124,"APD 50",4,-13.9999990221113
124,"APD 90",19.9,-73.7999948451298
