"Sweep (n)","APD","APD value (ms)","APD value (mV)"
103,"APD 20",2,35.0999975482934
103,"APD 50",12.7,-6.94999951454813
103,"APD 90",29.2,-63.4499955680689
104,"APD 20",2,34.7499975727407
104,"APD 50",12.7,-7.44999947962354
104,"APD 90",29.1,-63.6499955540991
105,"APD 20",2.1,34.5499975867105
105,"APD 50",12.8,-7.29999949010091
105,"APD 90",29.3,-63.4999955645765
106,"APD 20",2,34.599997583218
106,"APD 50",12.7,-7.24999949359337
106,"APD 90",29.3,-63.6499955540991
107,"APD 20",2,34.9499975587708
107,"APD 50",12.6,-7.19999949708583
107,"APD 90",29.2,-63.549995561084
