"Sweep (n)","APD","APD value (ms)","APD value (mV)"
62,"APD 20",1.1,27.749998061685
62,"APD 50",4.9,-14.6499989767094
62,"APD 90",19,-69.3999951524662
63,"APD 20",1.1,26.2499981664588
63,"APD 50",4.9,-14.7499989697245
63,"APD 90",19,-69.5999951384964
64,"APD 20",1.2,25.9499981874135
64,"APD 50",4.9,-14.149999011634
64,"APD 90",18.9,-69.3999951524662
65,"APD 20",1.1,26.1999981699512
65,"APD 50",4.9,-13.9999990221113
65,"APD 90",19,-69.2999951594511
66,"APD 20",1.2,26.0999981769361
66,"APD 50",5,-14.5999989802018
66,"APD 90",19.1,-69.2999951594511
