"Sweep (n)","APD","APD value (ms)","APD value (mV)"
42,"APD 20",11.4,36.0321027807544
42,"APD 50",40.2,-0.180053702385408
42,"APD 90",91.6,-48.2147193896112
43,"APD 20",11,35.9374982930604
43,"APD 50",36.8,-0.0244140613403943
43,"APD 90",91.6,-47.647092463447
44,"APD 20",11,36.1206037531134
44,"APD 50",40.2,-0.0915527300264787
44,"APD 90",96,-48.2604957546245
45,"APD 20",12,35.9832746580737
45,"APD 50",40.6,-0.350952131768168
45,"APD 90",95.6,-48.6541724937383
46,"APD 20",11.2,36.312864486169
46,"APD 50",39.2,0.552368137826421
46,"APD 90",97.6,-47.3510719696948
