"Sweep (n)","APD","APD value (ms)","APD value (mV)"
84,"APD 20",29.8,25.1892077879518
84,"APD 50",57.2,-3.92761211813593
84,"APD 90",113.4,-42.7581766800331
85,"APD 20",28.8,24.8596179598565
85,"APD 50",55.4,-4.33654764558754
85,"APD 90",114.4,-43.5089090662502
86,"APD 20",30.4,24.5544421931016
86,"APD 50",56,-4.58068825899148
86,"APD 90",115.8,-43.2373026338383
87,"APD 20",28.8,24.5971668004473
87,"APD 50",55.2,-4.68749977735571
87,"APD 90",116.6,-43.618772342282
88,"APD 20",28.6,24.8352038985161
88,"APD 50",54.8,-4.72717262703385
88,"APD 90",115.8,-44.2230203604567
