"Sweep (n)","APD","APD value (ms)","APD value (mV)"
69,"APD 20",23.2,27.5604234956376
69,"APD 50",45.6,-3.6407468973863
69,"APD 90",157.8,-45.0805642650381
70,"APD 20",24,27.0050036001437
70,"APD 50",45.6,-3.98254375615182
70,"APD 90",154.8,-45.385740031793
71,"APD 20",23.6,27.5115953729568
71,"APD 50",47,-3.46374495266844
71,"APD 90",154.2,-44.7143533449322
72,"APD 20",23.2,27.6489244679966
72,"APD 50",45.2,-3.57055647103267
72,"APD 90",155.4,-45.0775125073705
73,"APD 20",23.6,28.3599840045355
73,"APD 50",46.2,-2.7740477198023
73,"APD 90",154.6,-44.5098855812064
