"Sweep (n)","APD","APD value (ms)","APD value (mV)"
87,"APD 20",31.4,29.7088608935923
87,"APD 50",58,-5.70068332298207
87,"APD 90",163.4,-52.5665258235365
88,"APD 20",32,29.6691880439142
88,"APD 50",58.2,-5.31005834153576
88,"APD 90",161.4,-51.9042944096783
89,"APD 20",31.2,29.5471177372122
89,"APD 50",57,-5.44738743657548
89,"APD 90",160.4,-52.3254369678001
90,"APD 20",31.8,29.6600327709115
90,"APD 50",57.6,-5.3680417372192
90,"APD 90",160.6,-52.0568822930558
91,"APD 20",31,29.3609605194917
91,"APD 50",57.4,-5.5969235622854
91,"APD 90",163.6,-52.6123021885497
