"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
824,5.5,-82.9999942025168
825,5.5,-82.9999942025169
826,5.5,-81.999994272366
827,5.5,-82.4999942374414
828,5.5,-81.4999943072907
829,5.5,-81.999994272366
830,5.5,-81.4999943072906
831,5.5,-82.9999942025169
832,5.5,-83.4999941675922
833,5.5,-79.9999944120644
