"Sweep (n)","Peak x (ms)","Peak y (mV)"
460,25.7,-9.19999935738745
461,25.9,-10.0999992945232
462,26.1,-8.49999940628189
463,24.5,-11.4999991967343
464,26.4,-7.99999944120648
465,23.9,-10.8999992386438
466,26,-10.0999992945232
467,25.7,-10.9999992316589
468,27.4,-8.19999942723664
469,26.3,-5.89999958788978
