"Sweep (n)","APA (mV)"
5,123.509991372927
6,123.439991377816
7,123.33499138515
8,123.359991383404
9,123.449991377118
10,123.26999138969
11,123.379991382007
12,123.304835137257
13,123.179991395977
14,122.799991422519
