"Sweep (n)","APD","APD value (ms)","APD value (mV)"
360,"APD 20",0.6,39.1999972619118
360,"APD 50",5.7,0.299999979045243
360,"APD 90",32.3,-50.3499964830933
361,"APD 20",0.6,37.8499973562082
361,"APD 50",5.7,-0.249999982537703
361,"APD 90",32.1,-50.4499964761084
362,"APD 20",0.600000000000001,39.2999972549268
362,"APD 50",5.6,0.0499999965075405
362,"APD 90",32,-50.4999964726159
363,"APD 20",0.6,38.7499972933439
363,"APD 50",5.6,-0.249999982537703
363,"APD 90",31.9,-50.4999964726159
364,"APD 20",0.700000000000001,36.9499974190724
364,"APD 50",5.7,-0.349999975552784
364,"APD 90",31.9,-50.6999964586461
