"Sweep (n)","APD","APD value (ms)","APD value (mV)"
292,"APD 20",6.4,12.5999991199002
292,"APD 50",32.4,-20.5999985611067
292,"APD 90",80.6,-64.8999954667876
293,"APD 20",6.8,12.1999991478399
293,"APD 50",33.3,-20.8999985401519
293,"APD 90",80.4,-65.0499954563102
294,"APD 20",6.4,12.4999991268851
294,"APD 50",33.4,-20.7999985471369
294,"APD 90",80.3,-64.9499954632951
295,"APD 20",6.4,12.5999991199002
295,"APD 50",32,-20.6999985541218
295,"APD 90",79.8,-64.9499954632951
296,"APD 20",6.3,12.5999991199002
296,"APD 50",31.9,-20.6499985576142
296,"APD 90",80.1,-64.84999547028
