"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","STV","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"17421007",-75.0755632015071,59.6954359046095,134.770999106117,176.474002967939,-3.67736824625839,1.15965512114594,42.24,109.48,135.68
"17421020",-71.4609696148553,91.698000096485,163.15896971134,210.260014465303,-101.141359682561,0.509116882454315,0.4,38.36,67.68
"17421024",-72.5935685171239,57.902222973903,130.495791491027,204.592900080819,-5.76477063666518,0.565685424949237,29.92,63.72,80.04
"17421028",-19.386078314172,31.7425544204389,51.1286327346109,16.9158939327873,-33.0413825744701,0.287556757682529,1,5.92,23.68
"17421043",-75.3378312737755,52.1447765561516,127.482607829927,206.454472388053,-29.8492438312452,0.29227080289044,15.44,32.68,42.92
"17421047",-74.1057145470168,53.8665783524494,127.972292899466,301.809699128783,-5.73425305785812,0.933380951166242,23.16,48,61.76
"17421051",-71.8490921821242,69.0576187310581,140.906710913182,279.321295305818,-53.1341564610786,0.29227080289044,5.84,29.24,42.36
"17427009",-70.589692739912,62.6690687835753,133.258761523487,178.424076253713,-23.3093266928789,1.4142135623731,28.16,88.52,125.76
"17502005",-71.0310684821993,60.4431165853839,131.474185067583,185.296635001077,-5.10253917655064,0.857956227839679,37.16,81.76,99.6
"17502009",-57.559052800217,69.194337484114,126.753390284331,290.359503560352,-4.61425791563671,0.711820826394459,21.4,57.52,81.68
"17502013",-64.842286605588,63.6584486885022,128.50073529409,240.46631396859,-6.15539564539597,0.603397786612522,20.32,47.28,62.16
"17502017",-64.9817214231578,75.2343766816194,140.216098104777,282.336432091962,-68.9910904092587,0.461976430375211,2.6,30.16,50.4
