"Sweep (n)","APD","APD value (ms)","APD value (mV)"
420,"APD 20",0.5,33.1499976844994
420,"APD 50",3.9,-6.24999956344256
420,"APD 90",22.6,-60.5499957706316
421,"APD 20",0.5,36.349997460982
421,"APD 50",4,-6.2999995599501
421,"APD 90",22.8,-60.5499957706316
422,"APD 20",0.6,32.2999977438712
422,"APD 50",4,-6.39999955296519
422,"APD 90",22.9,-60.4499957776165
423,"APD 20",0.5,35.149997544801
423,"APD 50",3.9,-6.2999995599501
423,"APD 90",22.7,-60.499995774124
424,"APD 20",0.5,35.8999974924141
424,"APD 50",3.9,-6.24999956344256
424,"APD 90",22.4,-60.4499957776165
425,"APD 20",0.6,32.3499977403787
425,"APD 50",4,-6.94999951454813
425,"APD 90",22.5,-60.499995774124
426,"APD 20",0.6,32.0499977613335
426,"APD 50",4,-6.2999995599501
426,"APD 90",22.5,-60.4499957776165
427,"APD 20",0.6,31.8999977718108
427,"APD 50",3.9,-6.0499995774124
427,"APD 90",22.3,-60.499995774124
428,"APD 20",0.5,35.6499975098764
428,"APD 50",3.9,-6.34999955645765
428,"APD 90",22.2,-60.499995774124
429,"APD 20",0.5,36.5999974435197
429,"APD 50",3.9,-6.2999995599501
429,"APD 90",21.9,-60.3499957846014
