"Sweep (n)","APD","APD value (ms)","APD value (mV)"
220,"APD 20",2,32.5499977264089
220,"APD 50",25.9,-6.54999954248781
220,"APD 90",53.5,-58.649995903345
221,"APD 20",2.1,32.4499977333938
221,"APD 50",26.3,-6.64999953550289
221,"APD 90",53.4,-58.5999959068375
222,"APD 20",2,32.5499977264089
222,"APD 50",26,-6.39999955296519
222,"APD 90",53.6,-58.5499959103299
223,"APD 20",2,32.3499977403787
223,"APD 50",25.9,-6.54999954248781
223,"APD 90",53.6,-58.649995903345
224,"APD 20",2.1,32.1999977508561
224,"APD 50",26,-6.69999953201043
224,"APD 90",53.1,-58.649995903345
225,"APD 20",1.9,32.6999977159315
225,"APD 50",24.8,-6.34999955645765
225,"APD 90",52.2,-58.649995903345
226,"APD 20",1.9,33.0499976914843
226,"APD 50",25.6,-6.24999956344256
226,"APD 90",53.1,-58.6999958998526
227,"APD 20",2,32.5499977264089
227,"APD 50",25.1,-6.34999955645765
227,"APD 90",53.5,-58.6999958998526
228,"APD 20",2,32.4499977333938
228,"APD 50",26.1,-6.74999952851797
228,"APD 90",53.4,-58.6999958998526
229,"APD 20",2,32.1999977508561
229,"APD 50",26,-6.74999952851797
229,"APD 90",54,-58.7499958963601
