"Sweep (n)","APD","APD value (ms)","APD value (mV)"
112,"APD 20",1.3,20.2999985820614
112,"APD 50",7.5,-16.099998875428
112,"APD 90",23.3,-63.9999955296519
113,"APD 20",1.3,20.2999985820614
113,"APD 50",7.5,-15.9499988859054
113,"APD 90",23.3,-64.0499955261594
114,"APD 20",1.4,19.4499986414333
114,"APD 50",7.7,-16.099998875428
114,"APD 90",23.4,-64.199995515682
115,"APD 20",1.3,20.349998578569
115,"APD 50",7.6,-15.999998882413
115,"APD 90",23.7,-64.1499955191745
116,"APD 20",1.4,19.7499986204785
116,"APD 50",7.7,-15.9499988859054
116,"APD 90",23.6,-64.0999955226669
117,"APD 20",1.3,20.2999985820614
117,"APD 50",7.6,-16.2499988649507
117,"APD 90",23.2,-64.1499955191745
118,"APD 20",1.3,20.1999985890464
118,"APD 50",7.4,-16.2499988649507
118,"APD 90",23,-64.0999955226669
119,"APD 20",1.3,20.0499985995237
119,"APD 50",7.4,-16.0499988789205
119,"APD 90",22.9,-63.9999955296519
120,"APD 20",1.4,19.4999986379408
120,"APD 50",7.5,-16.3999988544733
120,"APD 90",22.9,-64.1499955191745
121,"APD 20",1.4,19.4999986379408
121,"APD 50",7.4,-16.1499988719356
121,"APD 90",22.7,-64.199995515682
