"Sweep (n)","APD","APD value (ms)","APD value (mV)"
369,"APD 20",0.999999999999998,36.5999974435197
369,"APD 50",14,-5.19999963678421
369,"APD 90",39.9,-60.6499957636466
370,"APD 20",0.999999999999998,36.5999974435197
370,"APD 50",13.8,-5.04999964726159
370,"APD 90",39.6,-60.6999957601542
371,"APD 20",0.999999999999998,36.4999974505046
371,"APD 50",13.9,-5.14999964027667
371,"APD 90",39.7,-60.6999957601542
372,"APD 20",1.1,36.2999974644744
372,"APD 50",13.9,-5.19999963678421
372,"APD 90",40,-60.6999957601542
373,"APD 20",1.1,36.4999974505046
373,"APD 50",13.8,-5.24999963329175
373,"APD 90",39.9,-60.5999957671391
374,"APD 20",1.1,36.449997453997
374,"APD 50",14,-4.94999965424651
374,"APD 90",39.9,-60.5499957706316
375,"APD 20",1.1,36.4999974505046
375,"APD 50",13.8,-4.94999965424651
375,"APD 90",39.4,-60.6499957636466
376,"APD 20",1.1,36.1999974714593
376,"APD 50",13.6,-5.19999963678421
376,"APD 90",39.3,-60.6999957601542
377,"APD 20",1.1,36.3999974574895
377,"APD 50",13.3,-5.24999963329175
377,"APD 90",38.5,-60.6499957636466
378,"APD 20",1,37.0499974120875
378,"APD 50",13.3,-4.84999966123143
378,"APD 90",38.5,-60.6999957601542
