"Sweep (n)","APD","APD value (ms)","APD value (mV)"
164,"APD 20",1.4,24.4999982886949
164,"APD 50",11.4,-8.84999938183467
164,"APD 90",35.8,-53.9499962316362
165,"APD 20",1.3,25.1499982432929
165,"APD 50",11.3,-8.89999937834221
165,"APD 90",35.9,-53.9999962281438
166,"APD 20",1.4,24.6499982782175
166,"APD 50",11.5,-8.84999938183467
166,"APD 90",35.7,-53.9999962281438
167,"APD 20",1.4,24.7499982712326
167,"APD 50",11.5,-8.84999938183467
167,"APD 90",36,-53.9499962316362
168,"APD 20",1.3,24.8499982642476
168,"APD 50",11.4,-8.79999938532713
168,"APD 90",36,-53.9999962281438
169,"APD 20",1.3,24.7499982712326
169,"APD 50",12,-9.09999936437237
169,"APD 90",36.6,-53.9499962316362
170,"APD 20",1.3,24.9499982572627
170,"APD 50",11.3,-8.84999938183467
170,"APD 90",35.9,-53.9499962316362
171,"APD 20",1.3,25.1999982398004
171,"APD 50",11.7,-8.79999938532713
171,"APD 90",36.2,-53.9499962316362
172,"APD 20",1.4,24.5999982817099
172,"APD 50",11.8,-9.04999936786483
172,"APD 90",36.4,-53.9999962281438
173,"APD 20",1.3,24.699998274725
173,"APD 50",11.9,-8.99999937135729
173,"APD 90",36.5,-53.9499962316362
