"Sweep (n)","APD","APD value (ms)","APD value (mV)"
407,"APD 20",2,21.6999984842726
407,"APD 50",11.2,-13.9999990221113
407,"APD 90",38.1,-61.1999957252296
408,"APD 20",2.1,21.3999985052273
408,"APD 50",11.5,-13.8999990290963
408,"APD 90",38.1,-61.149995728722
409,"APD 20",2.1,21.1499985226896
409,"APD 50",11.3,-14.149999011634
409,"APD 90",38.2,-61.1999957252296
410,"APD 20",2.1,21.2499985157047
410,"APD 50",11.3,-14.0999990151264
410,"APD 90",38.2,-61.1999957252296
411,"APD 20",2.1,21.4999984982424
411,"APD 50",11.4,-13.9499990256038
411,"APD 90",39,-61.149995728722
412,"APD 20",2.1,21.3999985052273
412,"APD 50",11.5,-14.149999011634
412,"APD 90",39,-61.2499957217371
413,"APD 20",2,21.54999849475
413,"APD 50",11.2,-13.8499990325887
413,"APD 90",38.4,-61.2499957217371
414,"APD 20",2.1,21.3999985052273
414,"APD 50",11.1,-13.8999990290963
414,"APD 90",38.2,-61.1999957252296
415,"APD 20",2.1,21.3999985052273
415,"APD 50",11.5,-14.0999990151264
415,"APD 90",38.5,-61.149995728722
416,"APD 20",2.1,21.3999985052273
416,"APD 50",11.2,-13.8499990325887
416,"APD 90",38.3,-61.1999957252296
