"Sweep (n)","APD","APD value (ms)","APD value (mV)"
188,"APD 20",0.799999999999999,44.9499968602789
188,"APD 50",22.6,0.499999965075405
188,"APD 90",59.4,-59.299995857943
189,"APD 20",0.799999999999999,45.8499967974146
189,"APD 50",22.2,0.549999961582946
189,"APD 90",60,-59.299995857943
190,"APD 20",0.800000000000001,45.699996807892
190,"APD 50",22.5,0.649999954598027
190,"APD 90",59.9,-59.3499958544506
191,"APD 20",0.700000000000001,46.249996769475
191,"APD 50",22.8,0.599999958090486
191,"APD 90",60.1,-59.3499958544506
192,"APD 20",0.800000000000001,44.9999968567865
192,"APD 50",22.9,0.599999958090486
192,"APD 90",59.6,-59.299995857943
193,"APD 20",0.800000000000001,44.9499968602789
193,"APD 50",22.9,0.399999972060324
193,"APD 90",59.8,-59.299995857943
194,"APD 20",0.800000000000001,44.7499968742488
194,"APD 50",22.4,0.299999979045243
194,"APD 90",58.8,-59.3499958544506
195,"APD 20",0.800000000000001,45.4999968218619
195,"APD 50",21.9,0.799999944120648
195,"APD 90",59.4,-59.199995864928
196,"APD 20",0.799999999999999,44.6999968777412
196,"APD 50",22.7,0.649999954598027
196,"APD 90",59.5,-59.3999958509581
197,"APD 20",0.800000000000001,45.699996807892
197,"APD 50",22.3,0.649999954598027
197,"APD 90",59.6,-59.2499958614355
