"Sweep (n)","APD","APD value (ms)","APD value (mV)"
698,"APD 20",0.4,33.6499976495748
698,"APD 50",2.7,-13.4499990605284
698,"APD 90",21,-71.1499950302301
699,"APD 20",0.499999999999999,29.4499979429414
699,"APD 50",2.7,-12.9999990919605
699,"APD 90",21,-71.2499950232452
700,"APD 20",0.4,34.1499976146502
700,"APD 50",2.7,-13.4999990570359
700,"APD 90",21.2,-71.0999950337226
701,"APD 20",0.4,32.8499977054541
701,"APD 50",2.7,-13.4999990570359
701,"APD 90",21.2,-71.0999950337226
702,"APD 20",0.4,33.6999976460823
702,"APD 50",2.7,-13.2499990744982
702,"APD 90",21.2,-71.1999950267377
