"Sweep (n)","APD","APD value (ms)","APD value (mV)"
565,"APD 20",1.2,21.54999849475
565,"APD 50",5.9,-13.1999990779907
565,"APD 90",30.5,-58.7999958928676
566,"APD 20",1.2,21.0999985261821
566,"APD 50",5.9,-12.8999990989455
566,"APD 90",30.5,-58.7999958928676
567,"APD 20",1.2,21.4499985017349
567,"APD 50",5.9,-13.0999990849756
567,"APD 90",30.5,-58.8999958858827
568,"APD 20",1.1,22.199998449348
568,"APD 50",5.8,-12.5499991233927
568,"APD 90",30.5,-58.8999958858827
569,"APD 20",1.1,22.3999984353781
569,"APD 50",5.9,-12.9999990919605
569,"APD 90",30.4,-58.8499958893752
