"Sweep (n)","APD","APD value (ms)","APD value (mV)"
405,"APD 20",0.899999999999999,23.1999983794988
405,"APD 50",4.6,-13.599999050051
405,"APD 90",25.5,-62.7499956169633
406,"APD 20",0.9,22.6499984179158
406,"APD 50",4.7,-14.1999990081415
406,"APD 90",25.5,-62.6999956204558
407,"APD 20",0.9,22.8999984004536
407,"APD 50",4.6,-13.6999990430661
407,"APD 90",25.5,-62.6999956204558
408,"APD 20",0.999999999999998,21.5999984912575
408,"APD 50",4.7,-14.1999990081415
408,"APD 90",25.4,-62.6999956204558
409,"APD 20",0.9,22.6999984144234
409,"APD 50",4.6,-13.9999990221113
409,"APD 90",25.2,-62.7499956169633
