"Sweep (n)","APD","APD value (ms)","APD value (mV)"
130,"APD 20",1,22.6499984179158
130,"APD 50",4.5,-12.4499991303776
130,"APD 90",20.1,-59.7499958265109
131,"APD 20",1,22.5999984214083
131,"APD 50",4.6,-12.7999991059304
131,"APD 90",20.2,-59.7499958265109
132,"APD 20",1,22.7499984109309
132,"APD 50",4.6,-12.7499991094228
132,"APD 90",20.2,-59.6999958300034
133,"APD 20",1,22.2999984423631
133,"APD 50",4.6,-12.7499991094228
133,"APD 90",20.2,-59.6499958334958
134,"APD 20",1,22.9499983969611
134,"APD 50",4.6,-12.949999095453
134,"APD 90",20.2,-59.849995819526
