"Sweep (n)","APD","APD value (ms)","APD value (mV)"
404,"APD 20",0.4,41.7999970803039
404,"APD 50",3.3,-2.39999983236194
404,"APD 90",21.8,-57.8499959592244
405,"APD 20",0.400000000000002,41.1999971222134
405,"APD 50",3.3,-3.04999978695997
405,"APD 90",21.7,-57.8499959592244
406,"APD 20",0.499999999999998,39.1999972619118
406,"APD 50",3.3,-2.44999982886949
406,"APD 90",21.7,-57.7999959627168
407,"APD 20",0.5,37.5999973736705
407,"APD 50",3.3,-2.54999982188457
407,"APD 90",21.7,-57.7999959627168
408,"APD 20",0.5,38.3499973212836
408,"APD 50",3.3,-2.59999981839211
408,"APD 90",21.7,-57.6499959731942
