"Sweep (n)","APD","APD value (ms)","APD value (mV)"
623,"APD 20",0.899999999999999,28.8999979813584
623,"APD 50",10.1,-14.8499989627395
623,"APD 90",35.2,-73.5499948625921
624,"APD 20",0.899999999999999,28.9999979743735
624,"APD 50",10.1,-14.8499989627395
624,"APD 90",35.3,-73.5499948625921
625,"APD 20",0.899999999999999,28.9999979743735
625,"APD 50",10,-14.5499989836943
625,"APD 90",35.3,-73.449994869577
626,"APD 20",0.899999999999999,29.049997970881
626,"APD 50",10.1,-14.5499989836943
626,"APD 90",35.4,-73.449994869577
627,"APD 20",0.899999999999999,28.9999979743735
627,"APD 50",10.2,-14.5499989836943
627,"APD 90",35.5,-73.3999948730695
