"Sweep (n)","APD","APD value (ms)","APD value (mV)"
659,"APD 20",1,33.7499976425898
659,"APD 50",9.1,-5.84999959138224
659,"APD 90",32.2,-57.999995948747
660,"APD 20",1,33.94999762862
660,"APD 50",9.1,-5.49999961582946
660,"APD 90",32.2,-57.999995948747
661,"APD 20",1,33.94999762862
661,"APD 50",9.1,-5.44999961932192
661,"APD 90",32.2,-57.999995948747
662,"APD 20",1,33.3499976705295
662,"APD 50",8.9,-5.69999960185962
662,"APD 90",32.2,-57.999995948747
663,"APD 20",1,33.8499976356049
663,"APD 50",9.2,-5.64999960535208
663,"APD 90",32,-57.9499959522394
