"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
381,172.849999999991,-4.88281215552888
382,153.550000000003,-5.49316367337131
383,146.200000000012,-4.88281215410787
384,138.75,-5.49316367337131
385,138.149999999994,-4.88281215552888
386,110.75,-4.88281215410783
387,146.199999999997,-4.27246063608784
388,149,-4.88281215410783
389,121.349999999991,-4.88281215552891
390,121.350000000006,-5.49316367337131
391,199,-5.49316367337134
392,170.450000000012,-4.88281215410781
393,124.5,-4.8828121541078
394,188.75,-5.49316367497002
395,162.149999999994,-5.49316367337131
396,141.050000000003,-5.49316367337134
397,182.949999999997,-4.88281215552888
398,139.350000000006,-4.88281215410785
399,153.300000000003,-6.10351519263478
400,122.75,-5.49316367337131
401,149.899999999994,-6.10351519441113
402,115.850000000006,-5.49316367337131
403,160.699999999997,-5.49316367497002
404,146.100000000006,-5.49316367337131
405,174.400000000009,-5.49316367337131
406,181.300000000003,-5.49316367337127
407,213.299999999988,-5.49316367496999
408,140.800000000003,-5.49316367337127
409,170.649999999994,-5.49316367337131
410,3.14999999999418,-4.8828121541078
411,151.600000000006,-4.88281215410783
412,163.449999999997,-5.49316367496999
413,211.299999999988,-4.88281215552902
414,158.699999999997,-4.88281215552888
415,208.099999999991,-5.49316367497003
416,141.300000000003,-5.49316367337131
417,152.699999999997,-5.4931636733712
418,133.300000000003,-5.49316367337127
419,132.150000000009,-5.49316367337127
420,189.199999999997,-5.49316367497003
421,171.199999999997,-6.10351519441112
422,123.300000000003,-4.88281215410782
423,142.849999999991,-6.71386671385221
424,139.949999999997,-5.49316367337127
425,149.850000000006,-5.49316367337134
426,153.900000000009,-5.49316367337131
427,161.849999999991,-4.88281215552891
428,185.800000000003,-5.49316367337134
429,167.050000000003,-6.10351519263475
430,139,-4.88281215552892
431,125.849999999991,-6.10351519263477
432,99.2999999999884,-4.27246063608779
433,90.3999999999942,-4.88281215552888
434,138.450000000012,-5.4931636733713
435,100.449999999997,-4.88281215552895
