"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
134,297.449999999997,-4.88281215481837
135,265.149999999994,-4.27246063546605
136,285.599999999999,-4.27246063546605
137,162.549999999996,-4.27246063546612
138,309.849999999999,-4.88281215481837
139,323.25,-3.66210911611379
140,253.199999999997,-4.8828121541078
141,321.25,-4.88281215481841
142,250.5,-4.27246063546619
143,339.250000000007,-4.8828121541078
144,99.5999999999913,-4.27246063608784
145,301.300000000003,-4.8828121541078
146,336.800000000003,-5.49316367337124
147,313.949999999997,-4.8828121555289
148,344.5,-4.88281215552892
149,274.800000000003,-4.8828121541078
150,392.849999999991,-4.8828121541078
151,321.600000000006,-4.88281215410782
152,243.949999999997,-4.88281215552888
153,192.899999999994,-200.805649837684
154,677.699999999997,-4.88281215410783
155,185.449999999997,-4.88281215552888
156,11.1000000000058,-4.88281215410783
157,206.049999999988,-4.27246063608777
158,350.650000000009,-5.49316367337131
159,139.550000000003,-4.27246063484432
160,29.0499999999884,-4.27246063608777
161,140.099999999991,-4.88281215410783
162,430.350000000006,-4.27246063484439
163,113.350000000006,-4.27246063484432
164,141.300000000003,-4.27246063484434
165,138.949999999997,-4.27246063484439
166,96.7999999999884,-4.27246063608777
167,349.950000000012,-4.88281215410787
168,315.299999999988,-4.8828121555289
169,327.25,-4.27246063608781
170,115.5,-4.27246063484432
171,321.549999999988,-4.27246063608784
172,114.699999999997,-4.8828121541078
173,71.8499999999913,-4.27246063608777
174,318.199999999997,-5.49316367337131
175,115.899999999994,-4.27246063608777
176,169.050000000003,-4.27246063484432
177,325.049999999988,-4.27246063608781
178,353.25,-4.27246063484439
179,337.550000000003,-4.27246063484434
180,337.449999999997,-4.88281215410776
181,304.200000000012,-4.88281215410781
182,470.800000000003,-4.27246063484446
183,289.650000000009,-4.27246063484434
184,372.050000000003,-4.88281215410787
185,221.400000000009,-4.27246063484446
186,295.399999999994,-6.10351519263478
187,418.049999999988,-4.27246063608781
188,403.25,-5.49316367337127
189,181.199999999997,-4.27246063608784
190,203.149999999994,-4.27246063608777
191,314.449999999997,-4.27246063484435
192,442.349999999991,-5.49316367337127
193,456.149999999994,-4.88281215410794
194,258.5,-5.49316367337127
195,346.300000000003,-4.88281215410787
196,88.8000000000029,-4.27246063484432
197,319.300000000003,-4.27246063484434
198,298.75,-4.88281215410787
199,374.050000000003,-4.27246063484439
200,408.650000000009,-5.49316367337127
201,324.449999999997,-4.27246063484436
202,122.400000000009,-4.88281215410787
203,378.449999999997,-4.88281215410787
204,260.300000000003,-4.27246063484439
205,274.200000000012,-4.27246063484436
206,48.75,-4.27246063608777
207,180.699999999997,-4.8828121541078
208,318.699999999997,-4.27246063608781
209,61.2999999999884,-4.27246063608777
210,710.649999999994,-1710.20495697626
211,7.64999999999418,-7.32421823116169
212,129.850000000006,-5.49316367337129
213,334.949999999997,-4.2724606360878
214,407.949999999997,-4.8828121541078
215,429.5,-4.27246063608777
216,442.949999999997,-4.27246063608784
217,395.799999999988,-4.88281215552891
218,382.699999999997,-4.88281215552892
219,127.949999999997,-4.27246063608777
220,115.850000000006,-4.8828121541078
221,580.449999999997,-4.27246063608777
222,435.75,-4.27246063484432
223,382.650000000009,-4.27246063484434
