"Sweep (n)","APA (mV)"
109,88.9282184323863
110,89.7582965179597
111,89.5446734812312
112,88.6413532116366
113,89.1113238924392
114,90.148921499406
115,89.5141559045557
116,89.6179156652524
117,89.6667437879332
118,90.3930621128099
119,89.2578082604816
120,90.399165628145
121,90.4785113275013
122,89.9475054933477
123,89.3554645058432
124,89.8254351866458
125,89.9536090086828
126,92.2729448360203
127,91.2902788670694
128,91.9555620385952
129,91.6748003331806
130,89.4958453585504
131,87.3779255372712
132,88.4948688435943
133,88.043208708797
134,88.6962848496525
135,89.0869098310988
136,89.2089801378008
137,86.3647419916449
138,90.0695758000497
139,94.5739701173525
140,93.7499955471142
141,88.4643512669188
142,88.3300739295466
143,87.7563434880473
144,88.84887273303
145,90.4540972661609
146,90.4296832048205
147,90.9606890389741
148,90.6799273335596
149,91.7236284558614
150,91.6503862718402
151,91.8334917318932
152,92.9016069155354
153,92.2729448360203
154,91.699214394521
155,93.2189897129606
156,92.8649858235249
157,92.4926713880838
158,92.3583940507117
159,91.8151811858879
160,92.0532182839567
161,92.2851518666905
162,92.565913572105
163,92.376704596717
164,91.1071734070165
165,92.0349077379514
166,91.9494585232601
167,90.6982378795649
168,90.338130474794
169,90.2404742294325
170,90.6555132722192
171,89.5568805119014
172,91.1804155910376
173,90.0451617387093
174,89.2089801378008
175,89.1235309231094
176,90.7104449102351
177,90.4357867201556
178,90.2954058674484
179,90.5273394501821
180,91.1987261370429
181,89.8437457326511
182,90.5334429655172
183,91.0339312229953
184,91.3207964437449
185,91.0888628610112
186,89.0197711624128
187,89.0685992850935
188,89.3798785671836
189,88.2263141688499
190,88.3239704142115
191,88.1896930768393
192,90.270991806108
193,89.1174274077743
194,90.4174761741503
195,91.1743120757025
196,89.6789508186034
197,90.1550250147411
198,89.4531207512048
199,89.6728473032683
200,89.3005328678273
201,89.8193316713107
202,90.1428179840709
203,90.1367144687358
204,90.2038531374219
205,89.8559527633213
206,90.6616167875543
207,89.6667437879332
208,90.1367144687358
209,88.7695270336737
210,89.1357379537796
211,87.6586872426858
212,89.8742633093266
213,88.9831500704022
214,90.2526812601027
215,92.3278764740362
216,90.4296832048205
217,91.3818315970959
218,90.9973101309847
219,90.6188921802086
220,89.776607063965
221,89.2944293524922
222,92.0410112532865
223,90.4846148428364
224,90.4418902354907
225,90.4540972661609
226,91.0949663763463
227,89.904780886002
228,91.265864805729
229,91.1804155910376
230,89.5629840272365
231,90.6738238182245
232,89.9108844013371
233,89.5690875425716
234,90.1367144687358
235,89.5263629352259
236,88.8244586716896
237,88.2995563528711
238,89.4470172358697
239,89.2456012298114
240,88.0676227701374
241,88.8000446103492
242,89.8498492479862
243,89.4103961438591
244,89.0747028004286
245,90.1672320454113
246,90.5090289041768
247,89.3127398984975
248,88.3239704142115
249,88.354487990887
250,87.4450642059573
251,87.921138402095
252,89.3920855978538
253,90.1245074380656
254,89.593501603912
255,89.3493609905081
256,87.6647907580209
257,88.6108356349611
258,88.3605915062221
259,88.0004841014513
260,88.0004841014513
261,88.6535602423068
262,89.1662555304551
263,88.3239704142115
264,88.2507282301903
265,88.8000446103492
266,89.9841265853583
267,88.8244586716896
268,88.6169391502962
269,89.2456012298114
270,90.2404742294325
271,90.2526812601027
272,89.343257475173
273,89.5507769965663
274,90.4174761741503
275,90.2160601680921
276,89.9719195546881
277,90.7104449102351
278,89.8132281559756
279,90.6799273335596
280,89.9169879166722
281,88.8671832790353
282,89.7521930026246
283,89.0136676470777
284,89.099116861769
285,89.837642217316
286,88.4582477515837
287,88.7817340643439
288,86.9506794638143
289,88.0554157394672
290,87.4999958439732
291,88.3422809602168
292,86.8530232184528
293,89.8010211253054
294,90.0390582233742
295,90.771480063586
296,91.5527300264787
