"Sweep (n)","APA (mV)"
124,87.7624470033824
125,87.4389606906222
126,87.5610309973242
127,87.6586872426858
128,88.3239704142115
129,87.2070271078885
130,86.3586384763098
131,86.4623982370065
132,87.9760700401109
133,87.3535114759308
134,85.7238728814595
135,86.9079548564686
136,85.3759725073589
137,86.5173298750223
138,87.4755817826328
139,87.7441364573772
140,88.1408649541586
141,89.1967731071306
142,87.7197223960368
143,87.5915485739997
144,86.2426716849429
145,88.0065876167864
146,88.0615192548023
147,87.0117146171653
148,87.3290974145904
149,88.0004841014513
150,87.5976520893348
151,87.1276814085322
152,87.2131306232236
153,87.3596149912659
154,87.5915485739997
155,86.8713337644581
156,85.5224568754013
157,88.0615192548023
158,88.1469684694937
159,87.8051716107281
160,87.9760700401109
161,87.5671345126593
162,88.4643512669188
163,86.6027790897137
164,88.1835895615042
165,88.0248981627917
166,86.6699177583998
167,86.6699177583998
168,89.1906695917955
169,88.4338336902433
170,87.8356891874036
171,88.3117633835413
172,88.104243862148
173,85.7971150654807
174,86.8469197031177
175,86.1511189549164
176,87.1826130465481
177,86.9140583718037
178,87.115474377862
179,86.0107381022092
180,87.1337849238673
181,86.9689900098196
182,86.6271931510541
183,85.9435994335231
184,85.7421834274648
185,87.6220661506752
186,87.8845173100844
187,86.7919880651018
188,86.2060505929323
189,84.2956502930464
190,84.7106893358332
191,85.4186971147046
192,84.1186483483286
193,85.565181482747
194,86.1816365315919
195,86.3769490223151
196,84.4604452070941
197,86.1328084089111
198,86.5295369056925
199,85.321040869343
200,86.7675740037614
201,87.4389606906222
202,86.1511189549164
203,87.1520954698726
204,86.6943318197402
205,86.6149861203839
206,84.8815877652159
207,84.0026815569617
208,83.8561971889194
209,83.3557089314413
210,84.6008260598014
211,84.2834432623763
212,85.1196248632848
213,83.9782674956213
214,83.6425741521909
215,82.6477011525698
216,83.8806112502598
217,85.009761587253
218,83.5693319681697
219,84.6069295751365
220,83.5082968148187
221,83.3557089314413
222,83.831783127579
223,82.1411093797567
224,85.7421834274648
225,83.4350546307976
226,84.7167928511683
227,83.5144003301538
228,83.5205038454889
229,83.3007772934254
230,83.0749472260267
231,84.3505819310624
232,84.5092733297749
233,82.6232870912294
234,80.7495078833542
235,83.7158163362121
236,83.2397421400744
237,83.7829550048982
238,84.3017538083816
239,83.9355428882756
240,83.5082968148187
241,83.8195760969088
242,84.265132716371
243,82.8613241892983
244,83.026119103346
245,83.9416464036107
246,83.8623007042545
247,84.6862752744928
248,81.7321738523051
249,83.6730917288664
250,83.7280233668823
251,83.8867147655949
252,83.8989217962651
253,82.9833944960003
254,83.8500936735843
255,83.1726034713883
256,83.5693319681697
257,83.398433538787
258,84.1491659250041
259,83.8989217962651
260,84.143062409669
261,83.1909140173936
262,80.5053672699502
263,84.637447151812
264,83.3068808087605
265,85.3393514153483
266,83.9355428882756
267,83.5144003301538
268,85.4309041453748
269,83.8378866429141
270,84.1247518636637
271,84.5581014524557
272,84.082027256318
273,84.9853475259126
274,83.9843710109564
275,84.2834432623763
276,84.7228963665034
277,85.626216636098
278,82.9956015266705
279,83.1176718333724
280,83.6608846981962
281,84.3444784157273
282,82.6110800605592
283,85.1379354092901
284,84.8266561272
285,84.1308553789988
286,82.8796347353036
287,83.6120565755154
288,84.6740682438226
289,85.260005715992
290,85.2111775933112
291,85.7299763967946
292,85.998531071539
293,85.0585897099338
294,86.5417439363627
295,85.5773885134172
296,86.1328084089111
297,85.8642537341668
