"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
52,34.6,280.792242604317
53,34.6,279.617315820243
54,34.6,280.456549237438
55,34.6,278.213507195115
56,34.6,279.785162503682
