"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
3,34.4,157.653812117585
4,34.4,150.939944780019
5,34.4,149.673465259523
6,34.4,140.563967985598
7,34.4,143.859866496767
