"Sweep (n)","APD","APD value (ms)","APD value (mV)"
85,"APD 20",1.3,16.0499988789205
85,"APD 50",7.6,-18.9999986728654
85,"APD 90",37.4,-65.9499953934459
86,"APD 20",1.2,16.9499988160562
86,"APD 50",7.8,-18.5999987008051
86,"APD 90",37.5,-66.049995386461
87,"APD 20",1.2,16.3499988579657
87,"APD 50",7.7,-18.8999986798503
87,"APD 90",37.8,-66.049995386461
88,"APD 20",1.2,16.8499988230412
88,"APD 50",8,-18.7499986903277
88,"APD 90",37,-66.0999953829686
89,"APD 20",1.2,16.8999988195487
89,"APD 50",7.7,-18.6999986938202
89,"APD 90",37.4,-66.0999953829686
90,"APD 20",1.1,16.9999988125638
90,"APD 50",7.5,-18.7499986903277
90,"APD 90",36.2,-66.2999953689987
91,"APD 20",1.2,16.5499988439959
91,"APD 50",7.6,-18.49999870779
91,"APD 90",36.8,-66.1999953759836
92,"APD 20",1.1,17.3999987846241
92,"APD 50",7.5,-18.5999987008051
92,"APD 90",37,-66.2499953724912
93,"APD 20",1.2,16.7499988300261
93,"APD 50",7.6,-18.6999986938202
93,"APD 90",36.3,-66.1999953759836
94,"APD 20",1.2,17.1999987985939
94,"APD 50",7.4,-18.6999986938202
94,"APD 90",35.6,-66.2499953724912
