"Sweep (n)","APD","APD value (ms)","APD value (mV)"
47,"APD 20",2,33.299997674022
47,"APD 50",9.2,-5.49999961582946
47,"APD 90",26.6,-57.449995987164
48,"APD 20",2,33.4999976600521
48,"APD 50",9.2,-5.44999961932192
48,"APD 90",26.7,-57.449995987164
49,"APD 20",2,32.9499976984692
49,"APD 50",9.3,-5.34999962630684
49,"APD 90",26.6,-57.449995987164
50,"APD 20",2,33.2499976775144
50,"APD 50",9.3,-5.34999962630684
50,"APD 90",27,-57.4999959836716
51,"APD 20",2,33.299997674022
51,"APD 50",9.2,-5.34999962630684
51,"APD 90",26.4,-57.349995994149
52,"APD 20",2,33.3999976670371
52,"APD 50",9.3,-5.64999960535208
52,"APD 90",26.5,-57.2499960011339
53,"APD 20",2,33.0499976914843
53,"APD 50",9.09999999999999,-5.39999962281438
53,"APD 90",26.5,-57.3999959906565
54,"APD 20",2,33.5499976565597
54,"APD 50",9.2,-5.34999962630684
54,"APD 90",26.7,-57.349995994149
55,"APD 20",2,33.4999976600521
55,"APD 50",9.3,-5.64999960535208
55,"APD 90",26.8,-57.1999960046263
56,"APD 20",2,33.1999976810069
56,"APD 50",9,-5.24999963329175
56,"APD 90",26.2,-57.349995994149
