"Sweep (n)","APD","APD value (ms)","APD value (mV)"
20,"APD 20",2.3,28.7499979918358
20,"APD 50",13,-7.84999945168386
20,"APD 90",69.3,-56.5499960500283
21,"APD 20",2.3,28.399998016283
21,"APD 50",12.8,-8.04999943771402
21,"APD 90",67.7,-56.5999960465359
22,"APD 20",2.3,28.8499979848509
22,"APD 50",13,-7.94999944469894
22,"APD 90",67.7,-56.7499960360585
23,"APD 20",2.3,28.7999979883433
23,"APD 50",12.7,-7.74999945866878
23,"APD 90",67,-56.6999960395509
24,"APD 20",2.3,28.5499980058056
24,"APD 50",12.7,-8.04999943771402
24,"APD 90",66.8,-56.6499960430434
25,"APD 20",2.3,28.6999979953283
25,"APD 50",12.5,-7.79999945517632
25,"APD 90",69,-56.5999960465359
26,"APD 20",2.40000000000001,28.2499980267604
26,"APD 50",13.4,-7.99999944120648
26,"APD 90",69.9,-56.5499960500283
27,"APD 20",2.40000000000001,28.3499980197755
27,"APD 50",13,-7.94999944469894
27,"APD 90",70.5,-56.4999960535208
28,"APD 20",2.40000000000001,28.1499980337453
28,"APD 50",12.9,-8.29999942025172
28,"APD 90",72,-56.5499960500283
29,"APD 20",2.5,27.9999980442227
29,"APD 50",12.9,-8.19999942723664
29,"APD 90",70.6,-56.5999960465359
